Description,TIMESTAMP
Statistics: FilesDownloaded:20; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685426437; ReusedBytes:78685004183; DownloadedBytes:0; RunTimeInSec:121; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640772002; FilesFilterOutBySize:0,2020-07-07T10:36:30.484271Z
Statistics: FilesDownloaded:36; TotalNumberOfFiles:707514; SnapshotSizeBytes:78696235780; ReusedBytes:78695642623; DownloadedBytes:6732; RunTimeInSec:431; ManifestTimeSec:18; CleanupTimeSec:300; CSWDoneSizeBytes:2625638026876; FilesFilterOutBySize:0,2020-07-07T10:36:31.3830165Z
Statistics: FilesDownloaded:23; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685426824; ReusedBytes:78685032577; DownloadedBytes:6726; RunTimeInSec:120; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771750; FilesFilterOutBySize:0,2020-07-07T10:38:31.8185232Z
Statistics: FilesDownloaded:20; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685426528; ReusedBytes:78685044405; DownloadedBytes:0; RunTimeInSec:122; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640772002; FilesFilterOutBySize:0,2020-07-07T10:40:34.5600787Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952067622; ReusedBytes:3224951491179; DownloadedBytes:0; RunTimeInSec:301; ManifestTimeSec:25; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T10:41:05.1394914Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685426700; ReusedBytes:78685074151; DownloadedBytes:180849; RunTimeInSec:119; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640772002; FilesFilterOutBySize:0,2020-07-07T10:42:34.123197Z
Statistics: FilesDownloaded:43; TotalNumberOfFiles:707514; SnapshotSizeBytes:78696235687; ReusedBytes:78588456288; DownloadedBytes:107107608; RunTimeInSec:448; ManifestTimeSec:16; CleanupTimeSec:301; CSWDoneSizeBytes:2625638027190; FilesFilterOutBySize:0,2020-07-07T10:44:01.2250215Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427225; ReusedBytes:78684933807; DownloadedBytes:0; RunTimeInSec:121; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771670; FilesFilterOutBySize:0,2020-07-07T10:44:36.1462092Z
Statistics: FilesDownloaded:38; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952067967; ReusedBytes:3224951452284; DownloadedBytes:174151; RunTimeInSec:289; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T10:45:55.2475148Z
Statistics: FilesDownloaded:16; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427085; ReusedBytes:78685207668; DownloadedBytes:0; RunTimeInSec:121; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771750; FilesFilterOutBySize:0,2020-07-07T10:46:38.5935576Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427259; ReusedBytes:78684927504; DownloadedBytes:6704; RunTimeInSec:128; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771750; FilesFilterOutBySize:0,2020-07-07T10:48:47.7012979Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952068018; ReusedBytes:3224951602000; DownloadedBytes:0; RunTimeInSec:290; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T10:50:45.9706616Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427451; ReusedBytes:78684909099; DownloadedBytes:0; RunTimeInSec:122; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771750; FilesFilterOutBySize:0,2020-07-07T10:50:50.4793997Z
Statistics: FilesDownloaded:52; TotalNumberOfFiles:707514; SnapshotSizeBytes:78696236270; ReusedBytes:78695460555; DownloadedBytes:180849; RunTimeInSec:430; ManifestTimeSec:16; CleanupTimeSec:301; CSWDoneSizeBytes:2625638026858; FilesFilterOutBySize:0,2020-07-07T10:51:12.8334288Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427102; ReusedBytes:78685169310; DownloadedBytes:6730; RunTimeInSec:120; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771750; FilesFilterOutBySize:0,2020-07-07T10:52:51.1133619Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427065; ReusedBytes:78600461429; DownloadedBytes:84613502; RunTimeInSec:125; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771750; FilesFilterOutBySize:0,2020-07-07T10:54:56.9685898Z
Statistics: FilesDownloaded:64; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952066942; ReusedBytes:3224672260219; DownloadedBytes:279261304; RunTimeInSec:292; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T10:55:39.0676748Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685426677; ReusedBytes:78685038106; DownloadedBytes:6720; RunTimeInSec:121; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:2625640772002; FilesFilterOutBySize:0,2020-07-07T10:56:58.5668065Z
Statistics: FilesDownloaded:36; TotalNumberOfFiles:707514; SnapshotSizeBytes:78696235656; ReusedBytes:78610418783; DownloadedBytes:85123385; RunTimeInSec:448; ManifestTimeSec:16; CleanupTimeSec:301; CSWDoneSizeBytes:2625638027498; FilesFilterOutBySize:0,2020-07-07T10:58:42.7074503Z
Statistics: FilesDownloaded:17; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427524; ReusedBytes:78685200991; DownloadedBytes:0; RunTimeInSec:125; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771418; FilesFilterOutBySize:0,2020-07-07T10:59:04.4803777Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952066795; ReusedBytes:3224951604567; DownloadedBytes:0; RunTimeInSec:286; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:00:25.9209447Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685426920; ReusedBytes:78684936542; DownloadedBytes:6740; RunTimeInSec:119; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640772002; FilesFilterOutBySize:0,2020-07-07T11:01:04.1695072Z
Statistics: FilesDownloaded:17; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427152; ReusedBytes:78685177044; DownloadedBytes:0; RunTimeInSec:118; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771740; FilesFilterOutBySize:0,2020-07-07T11:03:03.3871418Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427173; ReusedBytes:78685024718; DownloadedBytes:6724; RunTimeInSec:119; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771750; FilesFilterOutBySize:0,2020-07-07T11:05:03.8231824Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952066897; ReusedBytes:3224951630653; DownloadedBytes:0; RunTimeInSec:288; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:05:14.5426282Z
Statistics: FilesDownloaded:35; TotalNumberOfFiles:707457; SnapshotSizeBytes:77680618543; ReusedBytes:77680029878; DownloadedBytes:5422; RunTimeInSec:431; ManifestTimeSec:18; CleanupTimeSec:301; CSWDoneSizeBytes:2624494856810; FilesFilterOutBySize:0,2020-07-07T11:05:55.5641485Z
Statistics: FilesDownloaded:22; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427589; ReusedBytes:78685033283; DownloadedBytes:0; RunTimeInSec:125; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771120; FilesFilterOutBySize:0,2020-07-07T11:07:10.0726444Z
Statistics: FilesDownloaded:22; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427393; ReusedBytes:78685058416; DownloadedBytes:0; RunTimeInSec:119; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771462; FilesFilterOutBySize:0,2020-07-07T11:09:10.0118613Z
Statistics: FilesDownloaded:23; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952066851; ReusedBytes:3224951552661; DownloadedBytes:0; RunTimeInSec:289; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:10:04.7355825Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427520; ReusedBytes:78685125250; DownloadedBytes:6752; RunTimeInSec:119; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771452; FilesFilterOutBySize:0,2020-07-07T11:11:09.9894585Z
Statistics: FilesDownloaded:39; TotalNumberOfFiles:707514; SnapshotSizeBytes:78696235614; ReusedBytes:78695553342; DownloadedBytes:6724; RunTimeInSec:431; ManifestTimeSec:15; CleanupTimeSec:301; CSWDoneSizeBytes:2625638027474; FilesFilterOutBySize:0,2020-07-07T11:13:08.4454279Z
Statistics: FilesDownloaded:19; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685427725; ReusedBytes:78685043145; DownloadedBytes:0; RunTimeInSec:118; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771714; FilesFilterOutBySize:0,2020-07-07T11:13:08.4751848Z
Statistics: FilesDownloaded:38; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952082034; ReusedBytes:3224672573849; DownloadedBytes:279105615; RunTimeInSec:294; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:15:00.0839113Z
Statistics: FilesDownloaded:34; TotalNumberOfFiles:651455; SnapshotSizeBytes:78615106193; ReusedBytes:78483209735; DownloadedBytes:131525411; RunTimeInSec:126; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2624341371356; FilesFilterOutBySize:0,2020-07-07T11:15:15.7508216Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685425161; ReusedBytes:78684998699; DownloadedBytes:56518; RunTimeInSec:119; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771200; FilesFilterOutBySize:0,2020-07-07T11:17:16.1759502Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685424140; ReusedBytes:78685004729; DownloadedBytes:89021; RunTimeInSec:117; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771714; FilesFilterOutBySize:0,2020-07-07T11:19:14.4609022Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:869853; SnapshotSizeBytes:3223582549871; ReusedBytes:3223554727662; DownloadedBytes:27334427; RunTimeInSec:287; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:19:48.2761114Z
Statistics: FilesDownloaded:45; TotalNumberOfFiles:652257; SnapshotSizeBytes:78625914738; ReusedBytes:78493165396; DownloadedBytes:132145902; RunTimeInSec:446; ManifestTimeSec:16; CleanupTimeSec:302; CSWDoneSizeBytes:2624338806082; FilesFilterOutBySize:0,2020-07-07T11:20:36.3180725Z
Statistics: FilesDownloaded:22; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685421367; ReusedBytes:78684992644; DownloadedBytes:32161; RunTimeInSec:118; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771714; FilesFilterOutBySize:0,2020-07-07T11:21:12.8244753Z
Statistics: FilesDownloaded:36; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685421872; ReusedBytes:78684914121; DownloadedBytes:134879; RunTimeInSec:122; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771429; FilesFilterOutBySize:0,2020-07-07T11:23:15.6892346Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952082109; ReusedBytes:3224951499389; DownloadedBytes:114466; RunTimeInSec:289; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:24:38.5784134Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685421900; ReusedBytes:78685036319; DownloadedBytes:0; RunTimeInSec:119; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771488; FilesFilterOutBySize:0,2020-07-07T11:25:16.1503594Z
Statistics: FilesDownloaded:22; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685421339; ReusedBytes:78685132717; DownloadedBytes:35900; RunTimeInSec:119; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771750; FilesFilterOutBySize:0,2020-07-07T11:27:15.9940373Z
Statistics: FilesDownloaded:50; TotalNumberOfFiles:707514; SnapshotSizeBytes:78696230198; ReusedBytes:78695459474; DownloadedBytes:177700; RunTimeInSec:431; ManifestTimeSec:15; CleanupTimeSec:301; CSWDoneSizeBytes:2625638027210; FilesFilterOutBySize:0,2020-07-07T11:27:48.9715095Z
Statistics: FilesDownloaded:18; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685421166; ReusedBytes:78685035764; DownloadedBytes:6730; RunTimeInSec:119; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640772002; FilesFilterOutBySize:0,2020-07-07T11:29:16.167212Z
Statistics: FilesDownloaded:236; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952084202; ReusedBytes:3224948850192; DownloadedBytes:2658125; RunTimeInSec:290; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:29:29.9779267Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:705883; SnapshotSizeBytes:73837759087; ReusedBytes:73837420858; DownloadedBytes:0; RunTimeInSec:99; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2439169788515; FilesFilterOutBySize:0,2020-07-07T11:30:55.998086Z
Statistics: FilesDownloaded:15; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685421342; ReusedBytes:78685268288; DownloadedBytes:0; RunTimeInSec:126; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640772002; FilesFilterOutBySize:0,2020-07-07T11:33:03.2147285Z
Statistics: FilesDownloaded:23; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952084574; ReusedBytes:3224951652305; DownloadedBytes:0; RunTimeInSec:291; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:34:21.6851685Z
Statistics: FilesDownloaded:49; TotalNumberOfFiles:707514; SnapshotSizeBytes:78696230139; ReusedBytes:78695403863; DownloadedBytes:170769; RunTimeInSec:434; ManifestTimeSec:18; CleanupTimeSec:301; CSWDoneSizeBytes:2625638027190; FilesFilterOutBySize:0,2020-07-07T11:35:04.7147394Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685421257; ReusedBytes:78684901980; DownloadedBytes:33501; RunTimeInSec:123; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640772002; FilesFilterOutBySize:0,2020-07-07T11:35:06.7917879Z
Statistics: FilesDownloaded:23; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685421064; ReusedBytes:78685131894; DownloadedBytes:6720; RunTimeInSec:121; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640772002; FilesFilterOutBySize:0,2020-07-07T11:37:08.8722083Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685421317; ReusedBytes:78685054960; DownloadedBytes:0; RunTimeInSec:120; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771740; FilesFilterOutBySize:0,2020-07-07T11:39:09.5947231Z
Statistics: FilesDownloaded:23; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952084310; ReusedBytes:3224951650215; DownloadedBytes:0; RunTimeInSec:291; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:39:13.2345205Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685423299; ReusedBytes:78685040131; DownloadedBytes:0; RunTimeInSec:120; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771682; FilesFilterOutBySize:0,2020-07-07T11:41:10.2556169Z
Statistics: FilesDownloaded:39; TotalNumberOfFiles:707514; SnapshotSizeBytes:78696230177; ReusedBytes:78695607192; DownloadedBytes:33489; RunTimeInSec:433; ManifestTimeSec:17; CleanupTimeSec:301; CSWDoneSizeBytes:2625638027190; FilesFilterOutBySize:0,2020-07-07T11:42:19.5736767Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685433830; ReusedBytes:78650028683; DownloadedBytes:34969782; RunTimeInSec:118; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771418; FilesFilterOutBySize:0,2020-07-07T11:43:09.5829968Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952086046; ReusedBytes:3224951304801; DownloadedBytes:227838; RunTimeInSec:290; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:44:03.6416118Z
Statistics: FilesDownloaded:22; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685433596; ReusedBytes:78685161454; DownloadedBytes:0; RunTimeInSec:119; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771488; FilesFilterOutBySize:0,2020-07-07T11:45:09.246326Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685433502; ReusedBytes:78685007444; DownloadedBytes:63567; RunTimeInSec:124; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771670; FilesFilterOutBySize:0,2020-07-07T11:47:14.4495904Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952096203; ReusedBytes:3224916940931; DownloadedBytes:34735218; RunTimeInSec:290; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:48:54.0786352Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685433814; ReusedBytes:78685079037; DownloadedBytes:47243; RunTimeInSec:119; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771462; FilesFilterOutBySize:0,2020-07-07T11:49:14.5354449Z
Statistics: FilesDownloaded:42; TotalNumberOfFiles:707514; SnapshotSizeBytes:78696242005; ReusedBytes:78660594252; DownloadedBytes:34969782; RunTimeInSec:435; ManifestTimeSec:17; CleanupTimeSec:301; CSWDoneSizeBytes:2625638027498; FilesFilterOutBySize:0,2020-07-07T11:49:35.9166379Z
Statistics: FilesDownloaded:23; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685434011; ReusedBytes:78600463419; DownloadedBytes:84614637; RunTimeInSec:126; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771462; FilesFilterOutBySize:0,2020-07-07T11:51:21.3717057Z
Statistics: FilesDownloaded:20; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685434301; ReusedBytes:78685156112; DownloadedBytes:0; RunTimeInSec:121; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771130; FilesFilterOutBySize:0,2020-07-07T11:53:23.5753592Z
Statistics: FilesDownloaded:46; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952094098; ReusedBytes:3224672385102; DownloadedBytes:279273301; RunTimeInSec:298; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:53:52.5600724Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685435402; ReusedBytes:78684912722; DownloadedBytes:0; RunTimeInSec:122; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771714; FilesFilterOutBySize:0,2020-07-07T11:55:26.1131632Z
Statistics: FilesDownloaded:60; TotalNumberOfFiles:707514; SnapshotSizeBytes:78696243028; ReusedBytes:78610288740; DownloadedBytes:85394876; RunTimeInSec:448; ManifestTimeSec:17; CleanupTimeSec:301; CSWDoneSizeBytes:2625638026902; FilesFilterOutBySize:0,2020-07-07T11:57:05.1071353Z
Statistics: FilesDownloaded:16; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685435281; ReusedBytes:78685226826; DownloadedBytes:6728; RunTimeInSec:119; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771714; FilesFilterOutBySize:0,2020-07-07T11:57:25.7723536Z
Statistics: FilesDownloaded:20; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952095751; ReusedBytes:3224951571917; DownloadedBytes:0; RunTimeInSec:289; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T11:58:42.6151116Z
Statistics: FilesDownloaded:19; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685435629; ReusedBytes:78685053034; DownloadedBytes:0; RunTimeInSec:119; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771462; FilesFilterOutBySize:0,2020-07-07T11:59:25.7858806Z
Statistics: FilesDownloaded:20; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685435851; ReusedBytes:78685227640; DownloadedBytes:6762; RunTimeInSec:117; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771462; FilesFilterOutBySize:0,2020-07-07T12:01:23.9769903Z
Statistics: FilesDownloaded:20; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685435549; ReusedBytes:78685072683; DownloadedBytes:0; RunTimeInSec:119; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771717; FilesFilterOutBySize:0,2020-07-07T12:03:23.7548346Z
Statistics: FilesDownloaded:19; TotalNumberOfFiles:925110; SnapshotSizeBytes:3224952095932; ReusedBytes:3224951693934; DownloadedBytes:0; RunTimeInSec:289; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-07T12:03:32.6196612Z
Statistics: FilesDownloaded:33; TotalNumberOfFiles:707514; SnapshotSizeBytes:78696244286; ReusedBytes:78695613662; DownloadedBytes:6728; RunTimeInSec:435; ManifestTimeSec:17; CleanupTimeSec:302; CSWDoneSizeBytes:2625638027210; FilesFilterOutBySize:0,2020-07-07T12:04:21.7893356Z
Statistics: FilesDownloaded:39; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685435646; ReusedBytes:78684842734; DownloadedBytes:207449; RunTimeInSec:122; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771177; FilesFilterOutBySize:0,2020-07-07T12:05:26.7615259Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:706801; SnapshotSizeBytes:78685435667; ReusedBytes:78684911982; DownloadedBytes:0; RunTimeInSec:126; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2625640771177; FilesFilterOutBySize:0,2020-07-07T12:07:33.4757018Z
